ebay.co.uk	66.211.185.77	ebay.co.uk.
ebay.co.uk	66.211.185.77	ebay.be.
ebay.co.uk	66.211.185.77	ebay.fr.
ebay.co.uk	66.211.185.77	befr.ebay.be.
ebay.co.uk	66.211.185.77	ebay.com.au.
ebay.co.uk	66.211.185.77	ebay.pl.
ebay.co.uk	66.211.185.77	ebay.nl.
ebay.co.uk	66.211.185.77	ebay.es.
ebay.co.uk	66.211.185.77	ebay.ca.
ebay.co.uk	66.211.185.77	ebay.com.hk.
ebay.co.uk	66.211.185.77	ebay.com.sg.
ebay.co.uk	66.211.185.77	ebay.ch.
ebay.co.uk	66.211.185.77	ebay.ie.
ebay.co.uk	66.211.185.77	ebay.com.my.
ebay.co.uk	66.211.185.77	ebay.it.
ebay.co.uk	66.211.185.77	ebay.de.
ebay.co.uk	66.135.211.132	pages.intl.ebay.com.
ebay.co.uk	66.135.211.132	benl.ebay.be.
ebay.co.uk	66.211.181.20	ebay.ie.
ebay.co.uk	66.211.181.20	ebay.fr.
ebay.co.uk	66.211.181.20	ebay.nl.
ebay.co.uk	66.211.181.20	ebay.it.
ebay.co.uk	66.211.181.20	benl.ebay.be.
ebay.co.uk	66.211.181.20	ebay.be.
ebay.co.uk	66.211.181.20	ebay.ca.
ebay.co.uk	66.211.181.20	ebay.ch.
ebay.co.uk	66.211.181.20	ebay.com.my.
ebay.co.uk	66.211.181.20	ebay.com.sg.
ebay.co.uk	66.211.181.20	ebay.de.
ebay.co.uk	66.211.181.20	ebay.in.
ebay.co.uk	66.211.181.20	ebay.es.
ebay.co.uk	66.211.181.20	ebay.ph.
ebay.co.uk	66.211.181.20	ebay.co.uk.
ebay.co.uk	66.211.181.20	ebay.com.au.
ebay.co.uk	66.211.181.20	ebay.com.hk.
ebay.co.uk	66.211.181.20	befr.ebay.be.
ebay.co.uk	66.211.181.235	benl.ebay.be.
ebay.co.uk	66.211.181.235	pages.intl.ebay.com.
globo.com	186.192.90.5	186-192-90-5.ptr.globo.com.
globo.com	186.192.90.5	redirect.globo.com.
google.com.ua	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.ua	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.com.ua	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.com.ua	216.58.218.99	dfw25s07-in-f3.1e100.net.
uol.com.br	200.147.67.142	200-147-67-142.static.uol.com.br.
uol.com.br	200.221.2.45	home.uol.com.br.
google.com.co	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.co	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.com.co	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.com.co	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.vn	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.com.vn	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.vn	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.vn	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.com.ph	216.58.218.99	dfw25s07-in-f3.1e100.net.
google.com.ph	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.com.ph	216.58.218.99	dfw25s07-in-f99.1e100.net.
google.com.ph	216.58.218.99	dfw25s07-in-f3.1e100.net.
doubleclick.net	216.58.218.110	dfw25s07-in-f110.1e100.net.
doubleclick.net	216.58.218.110	dfw25s07-in-f110.1e100.net.
doubleclick.net	216.58.218.110	dfw25s07-in-f14.1e100.net.
doubleclick.net	216.58.218.110	dfw25s07-in-f14.1e100.net.
onet.pl	213.180.141.140	sg1.any.onet.pl.
googleadservices.com	216.58.218.162	dfw06s46-in-f162.1e100.net.
googleadservices.com	216.58.218.162	dfw06s46-in-f162.1e100.net.
googleadservices.com	216.58.218.162	dfw06s46-in-f2.1e100.net.
googleadservices.com	216.58.218.162	dfw06s46-in-f2.1e100.net.
googleweblight.com	216.58.218.97	dfw25s07-in-f97.1e100.net.
googleweblight.com	216.58.218.97	dfw25s07-in-f97.1e100.net.
googleweblight.com	216.58.218.97	dfw25s07-in-f1.1e100.net.
googleweblight.com	216.58.218.97	dfw25s07-in-f1.1e100.net.
answers.yahoo.com	121.101.144.112	r1.ycpi.vip.hka.yahoo.net.
answers.yahoo.com	121.101.144.116	r2.ycpi.vip.hka.yahoo.net.
